"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"152339-14T","366941-80",Northwest Log Scalers,"Vancouver, WA",Vancouver,WA,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,0.58,,,'{}','{}','{}','{}','{}','{}'
"151394-05T","366237-73",Northwest Louisiana Nephrology,"Shreveport, LA",Shreveport,LA,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149899-69T","353076-40",Northwest Meat Company,"Chicago, IL",Chicago,IL,'{}',2020-05-03,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"143353-36T","279022-42",Northwest Media,"Eugene, OR",Eugene,OR,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"114454-54T","90613-18",Northwest Medical Isotopes,"Corvallis, OR",Corvallis,OR,'{}',2013-09-16,2013.0,3,,,Angel (individual),,,0.2,,,'{}','{}','{}','{}','{}','{}'
"114454-72T","90613-18",Northwest Medical Isotopes,"Corvallis, OR",Corvallis,OR,'{}',2014-03-28,2014.0,4,,,Angel (individual),,,0.5,,,'{}','{}','{}','{}','{}','{}'
"114454-90T","90613-18",Northwest Medical Isotopes,"Corvallis, OR",Corvallis,OR,'{}',2018-12-19,2018.0,5,,,Angel (individual),,,3.48,,,'{}','{}','{}','{}','{}','{}'
"121257-82T","90613-18",Northwest Medical Isotopes,"Corvallis, OR",Corvallis,OR,'{}',,,1,,,Grant,,,,,,"'{""55873-00""}'","'{""Oregon Nanoscience and Microtechnologies Institute""}'","'{""55873-00-None""}'",'{}','{}','{}'
"53986-06T","90613-18",Northwest Medical Isotopes,"Corvallis, OR",Corvallis,OR,'{}',2013-01-08,2013.0,2,,,Angel (individual),,,0.83,,,'{}','{}','{}','{}','{}','{}'
"144916-30T","372030-31",Northwest Medical Physics Center,"Lynnwood, WA",Lynnwood,WA,'{}',2020-04-11,2020.0,1,,,Debt - PPP,,,1.25,,,'{}','{}','{}','{}','{}','{}'
"152230-60T","363916-99",Northwest Michigan Health Services,"Traverse City, MI",TraverseCity,MI,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,0.89,,,'{}','{}','{}','{}','{}','{}'
"148529-98T","302581-63","Northwest Neurological, Pllc","Spokane, WA",Spokane,WA,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148000-60T","241174-45",Northwest Ohio Gastroenterology,"Toledo, OH",Toledo,OH,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"162866-26T","456741-10",Northwest Oilers,"Palatine, IL",Palatine,IL,'{}',2019-11-12,2019.0,1,,,Debt - General,,,0.53,,,'{}','{}','{}','{}','{}','{}'
"142330-78T","261443-08",Northwest Oncology,"Dyer, IN",Dyer,IN,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"159091-84T","452890-90",Northwest Orchids,"Milwaukie, OR",Milwaukie,OR,'{}',2013-03-12,2013.0,1,,,Debt - General,,,0.95,,,'{}','{}','{}','{}','{}','{}'
"152197-84T","372177-91",Northwest Oregon Housing Authority,"Warrenton, OR",Warrenton,OR,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"146159-74T","320183-65",Northwest Outward Bound School,"Portland, OR",Portland,OR,'{}',2020-04-12,2020.0,1,,,Debt - PPP,,,0.55,,,'{}','{}','{}','{}','{}','{}'
"146111-14T","393701-05",Northwest Pacific Development,"Salem, OR",Salem,OR,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147165-94T","376058-17",Northwest Packaging,"Saint Paul, MN",SaintPaul,MN,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,0.63,,,'{}','{}','{}','{}','{}','{}'
"34085-53T","12870-28",Northwest PACS Networks,"Walla Walla, WA",WallaWalla,WA,"'{""HealthTech"",""TMT""}'",2009-01-01,2009.0,2,,,Bankruptcy: Liquidation,,,,,,'{}','{}','{}','{}','{}','{}'
"24852-43T","12870-28",Northwest PACS Networks,"Walla Walla, WA",WallaWalla,WA,"'{""HealthTech"",""TMT""}'",,,1,,,Early Stage VC,,,,,,"'{""10154-71""}'","'{""Columbia Ventures""}'","'{""10154-71-None""}'",'{}','{}','{}'
"142618-24T","128892-34",Northwest Paper Box,"Portland, OR",Portland,OR,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"84562-21T","169039-72",Northwest Parkway,"Broomfield, CO",Broomfield,CO,'{}',2007-08-29,2007.0,1,,,Joint Venture,,543.0,543.0,,,"'{""57695-41"",""53381-53""}'","'{""Brisa"",""CCR (BVMF: CCRO3)""}'","'{""57695-41-None"",""53381-53-None""}'","'{,}'",'{}','{}'
"151947-37T","246284-02",Northwest Pathology,"Bellingham, WA",Bellingham,WA,'{}',2020-04-09,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147808-27T","371867-95",Northwest Paving,"Redding, CA",Redding,CA,'{}',2020-04-29,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145631-71T","302567-77",Northwest Pet Clinic,"Tucson, AZ",Tucson,AZ,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147563-38T","362863-45",Northwest Pilot Project,"Portland, OR",Portland,OR,'{}',2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"93843-73T","41340-79",Northwest Pipe Company (NAS: NWPX),"Vancouver, WA",Vancouver,WA,"'{""Manufacturing""}'",2006-10-09,2006.0,2,,,Public Investment 2nd Offering,,,51.29,,,'{}','{}','{}','{}','{}','{}'
"93839-68T","41340-79",Northwest Pipe Company (NAS: NWPX),"Vancouver, WA",Vancouver,WA,"'{""Manufacturing""}'",1995-11-30,1995.0,1,,,IPO,,,45.6,,,'{}','{}','{}','{}','{}','{}'
"109046-44T","56610-73",Northwest Plan Services,"Seattle, WA",Seattle,WA,'{}',2018-06-29,2018.0,3,,,Debt - General,,,48.94,,,'{}','{}','{}','{}','{}','{}'
"25443-91T","56610-73",Northwest Plan Services,"Seattle, WA",Seattle,WA,'{}',2012-11-01,2012.0,1,,,PE Growth/Expansion,,,,,,"'{""52692-13""}'","'{""Pine Tree Equity Partners""}'","'{""52692-13-None""}'",'{}','{}','{}'
"142498-72T","387825-76",Northwest Playground Equipment,"Issaquah, WA",Issaquah,WA,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"150194-17T","230917-96",Northwest Precast,"Boise, ID",Boise,ID,"'{""Industrials"",""Manufacturing""}'",2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"143271-55T","368426-62",Northwest Professional Services,"Lynden, WA",Lynden,WA,'{}',2020-04-11,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"150036-13T","246076-75",Northwest Propane,"Carrollton, TX",Carrollton,TX,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147057-94T","397968-76",Northwest Rail Electric,"Portland, OR",Portland,OR,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"152973-91T","373164-13",Northwest Ranch Supply,"Kremmling, CO",Kremmling,CO,'{}',2020-04-16,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145643-41T","302800-15",Northwest Rehabilitation Associates,"Salem, OR",Salem,OR,"'{""LOHAS & Wellness""}'",2020-04-08,2020.0,1,,,Debt - PPP,,,0.49,,,'{}','{}','{}','{}','{}','{}'
"152238-52T","364189-69",Northwest Retirement Plan Consultants,"Renton, WA",Renton,WA,'{}',2020-05-03,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"144491-50T","372194-74",Northwest Retirement Plans,"Medford, OR",Medford,OR,'{}',2020-04-16,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"142455-43T","369107-02",Northwest Rheumatology Associates,"Portland, OR",Portland,OR,'{}',2020-04-12,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148946-68T","230918-05",Northwest River Supplies,"Moscow, ID",Moscow,ID,"'{""E-Commerce"",""Manufacturing"",""TMT""}'",2020-04-10,2020.0,1,,,Debt - PPP,,,1.37,,,'{}','{}','{}','{}','{}','{}'
"151105-51T","246066-13",Northwest Roof Service,"Kent, WA",Kent,WA,'{}',2020-04-29,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"143719-75T","223174-54",Northwest Rubber Extruders,"Beaverton, OR",Beaverton,OR,"'{""Industrials""}'",2020-04-30,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149181-22T","246308-68",Northwest Safe Company,"Enumclaw, WA",Enumclaw,WA,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145102-24T","319576-15",northwest scaffold service inc.,"Portland, OR",Portland,OR,'{}',2020-05-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"165673-27T","459375-58",Northwest Seaport Alliance,"Tacoma, WA",Tacoma,WA,'{}',2015-08-01,2015.0,1,,,Joint Venture,,,,,,"'{""363427-93"",""242183-71""}'","'{""Port of Seattle"",""Port of Tacoma""}'","'{""363427-93-None"",""242183-71-None""}'","'{,}'",'{}','{}'
"142381-99T","246538-54",Northwest Shower Door,"Seattle, WA",Seattle,WA,'{}',2020-05-01,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"151146-37T","246443-05",Northwest Smile Design,"Marysville, WA",Marysville,WA,'{}',2020-04-12,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"144013-78T","359530-48",Northwest Spine and Laser Surger,"Wilsonville, OR",Wilsonville,OR,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"142204-60T","225311-77",Northwest Stamping & Precision,"Eugene, OR",Eugene,OR,"'{""Manufacturing""}'",2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"152843-59T","388977-58",Northwest Steel Erection,"Grimes, IA",Grimes,IA,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,2.83,,,'{}','{}','{}','{}','{}','{}'
"152256-70T","386670-43",Northwest Surburban Pain Center,"Arlington Heights, IL",ArlingtonHeights,IL,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"150879-34T","241704-01",Northwest SwissMatic,"Minneapolis, MN",Minneapolis,MN,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145447-39T","391069-09",Northwest Tank and Environmental Services,"Snohomish, WA",Snohomish,WA,'{}',2020-05-01,2020.0,1,,,Debt - PPP,,,0.53,,,'{}','{}','{}','{}','{}','{}'
"144202-42T","230918-14",Northwest Tool & Mfg. Co.,"Wausau, WI",Wausau,WI,"'{""Manufacturing""}'",2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149845-06T","349280-02",Northwest Tower Crane Service,"Des Moines, WA",DesMoines,WA,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,0.81,,,'{}','{}','{}','{}','{}','{}'
"148531-06T","279015-49",Northwest Trailer Sales & Serv,"Toledo, OH",Toledo,OH,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148240-18T","383743-54",Northwest Transplants,"Molalla, OR",Molalla,OR,'{}',2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145229-14T","302655-25",Northwest Trustee,"Spokane, WA",Spokane,WA,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"146661-31T","320481-91",northwest turf & tree,"Clackamas, OR",Clackamas,OR,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"60389-29T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2010-10-07,2010.0,2,,,Angel (individual),,,0.18,,,'{}','{}','{}','{}','{}','{}'
"60389-56T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2011-09-27,2011.0,3,,,Angel (individual),,,0.06,,,'{}','{}','{}','{}','{}','{}'
"60390-28T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2012-03-15,2012.0,4,,,Angel (individual),,,0.05,,,'{}','{}','{}','{}','{}','{}'
"60390-46T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2013-11-26,2013.0,5,,,Angel (individual),,,0.29,,,'{}','{}','{}','{}','{}','{}'
"60390-82T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2014-11-18,2014.0,6,,,Angel (individual),,,0.15,,,'{}','{}','{}','{}','{}','{}'
"60391-18T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2015-10-30,2015.0,7,,,Angel (individual),,,0.07,,,'{}','{}','{}','{}','{}','{}'
"69402-43T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2016-04-25,2016.0,8,,,Angel (individual),,,0.09,,,'{}','{}','{}','{}','{}','{}'
"87839-29T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2018-04-09,2018.0,9,,,Angel (individual),,,0.3,,,'{}','{}','{}','{}','{}','{}'
"117011-62T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2020-03-26,2020.0,10,,,Angel (individual),,,0.32,,,'{}','{}','{}','{}','{}','{}'
"158693-95T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2021-09-20,2021.0,11,,,Angel (individual),,,0.21,,,'{}','{}','{}','{}','{}','{}'
"60388-30T","126694-99",Northwest Urological Services,"Austin, TX",Austin,TX,'{}',2009-12-16,2009.0,1,,,Angel (individual),,,0.02,,,'{}','{}','{}','{}','{}','{}'
"141728-77T","246066-76",Northwest Washington Fair Home Page,"Lynden, WA",Lynden,WA,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"129091-60T","336541-06",Northwest Water Sports,"Redmond, WA",Redmond,WA,'{}',2016-03-01,2016.0,1,,,PE Growth/Expansion,,,,,,"'{""90467-20""}'","'{""TA Group Holdings""}'","'{""90467-20-None""}'",'{}','{}','{}'
"144893-89T","302800-24",Northwest Water Transfer,"Williston, ND",Williston,ND,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149532-94T","404591-14",Northwest Women's Consultants,"Arlington Heights, IL",ArlingtonHeights,IL,'{}',2020-05-01,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"141326-02T","137207-80","Northwest Wood Products, Inc.","Harvard, IL",Harvard,IL,'{}',2020-04-09,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148370-68T","371640-34",Northwest Youth Corps,"Eugene, OR",Eugene,OR,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,0.53,,,'{}','{}','{}','{}','{}','{}'
"151445-35T","246303-82",Northwestdental,"Tacoma, WA",Tacoma,WA,'{}',2020-04-30,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"142070-59T","246555-19",Northwestdentalgroup,"Rochester, MN",Rochester,MN,'{}',2020-04-05,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"183683-80T","41072-05",Northwestern (NAS: NWE),"Sioux Falls, SD",SiouxFalls,SD,"'{""Oil & Gas""}'",2007-12-28,2007.0,1,,,IPO,,,,,,'{}','{}','{}','{}','{}','{}'
"114615-73T","59560-48",Northwestern Bancorp,"Traverse City, MI",TraverseCity,MI,'{}',,,1,,,IPO,,,,,,'{}','{}','{}','{}','{}','{}'
"150040-00T","246486-97",Northwestern Extract Company,"Germantown, WI",Germantown,WI,'{}',2020-05-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149610-43T","346857-49",Northwestern Indiana Telephone Company,"Hebron, IN",Hebron,IN,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,1.2,,,'{}','{}','{}','{}','{}','{}'
"154507-69T","135410-68",Northwestern Industries,"Seattle, WA",Seattle,WA,'{}',2020-04-30,2020.0,2,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"142330-96T","261447-76",Northwestern Institute Of Cosmetic Surgery-midwest Ent,"Chicago, IL",Chicago,IL,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"151392-79T","366108-13",Northwestern Michigan Dermatology,"Traverse City, MI",TraverseCity,MI,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"150348-34T","366799-60",Northwestern Selecta,"San Juan, PR",SanJuan,PR,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,1.85,,,'{}','{}','{}','{}','{}','{}'
"145777-60T","348532-84",Northwestern Specialists For W,"Chicago, IL",Chicago,IL,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147830-50T","344825-38",Northwestern Specialists In Plastic Surgery,"Chicago, IL",Chicago,IL,'{}',2020-04-11,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145243-72T","360281-44",Northwestern Stage Lines,"Spokane, WA",Spokane,WA,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"62938-18T","12004-21",Northwestern Steel and Wire Company,"Sterling, IL",Sterling,IL,"'{""Manufacturing""}'",2002-10-31,2002.0,3,,,Bankruptcy: Liquidation,,,,,,'{}','{}','{}','{}','{}','{}'
"62937-73T","12004-21",Northwestern Steel and Wire Company,"Sterling, IL",Sterling,IL,"'{""Manufacturing""}'",1993-06-17,1993.0,2,,,IPO,,,,,,'{}','{}','{}','{}','{}','{}'
"142075-54T","355971-34",Northwestern Surveying and Engineering,"Bemidji, MN",Bemidji,MN,'{}',2020-04-03,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149633-11T","355631-68",Northwestern Veterinary Supply,"Parkston, SD",Parkston,SD,'{}',2020-04-05,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"151121-89T","246476-62",Northwesteyesurgeons,"Columbus, OH",Columbus,OH,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148569-58T","302860-27",Northwestsalesgroup,"Seattle, WA",Seattle,WA,'{}',2020-04-30,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"151324-30T","261239-05",Northweststeel,"Franklin Park, IL",FranklinPark,IL,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"145848-07T","320265-19",northwind a/c & heating inc.,"Houston, TX",Houston,TX,'{}',2020-04-11,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"160128-64T","151159-15",Northwind Medical,"San Jose, CA",SanJose,CA,'{}',2016-01-01,2016.0,2,,,Grant,,,0.18,,,"'{""52158-25""}'","'{""U.S. Department of Health and Human Services""}'","'{""52158-25-None""}'",'{}','{}','{}'
"160128-91T","151159-15",Northwind Medical,"San Jose, CA",SanJose,CA,'{}',,,3,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"64375-21T","151159-15",Northwind Medical,"San Jose, CA",SanJose,CA,'{}',2011-08-12,2011.0,1,,,Angel (individual),,,0.53,,,'{}','{}','{}','{}','{}','{}'
"143658-10T","144821-08",NorthWind Technical Services,"Sabetha, KS",Sabetha,KS,"'{""Industrials"",""TMT""}'",2020-04-08,2020.0,1,,,Debt - PPP,,,0.67,,,'{}','{}','{}','{}','{}','{}'
"144048-16T","145379-53",Northwinds Construction,"Houston, TX",Houston,TX,"'{""Industrials""}'",2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"148852-63T","360067-06",Northwinds of Wyoming,"Douglas, WY",Douglas,WY,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,1.51,,,'{}','{}','{}','{}','{}','{}'
"154123-66T","57997-09",Northwire,"Osceola, WI",Osceola,WI,"'{""Manufacturing"",""TMT""}'",2020-04-27,2020.0,3,,,Debt - PPP,,,3.25,,,'{}','{}','{}','{}','{}','{}'
"27271-81T","57997-09",Northwire,"Osceola, WI",Osceola,WI,"'{""Manufacturing"",""TMT""}'",2013-06-05,2013.0,1,,,Debt - General,,,4.0,,,'{}','{}','{}','{}','{}','{}'
"142881-85T","358140-97",Northwood Construction Co.,"Warminster, PA",Warminster,PA,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147831-31T","346098-88",Northwood Design Partners,"Union City, CA",UnionCity,CA,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,0.72,,,'{}','{}','{}','{}','{}','{}'
"154393-39T","114805-99",Northwood Foods,"Northwood, IA",Northwood,IA,"'{""Manufacturing""}'",2020-04-05,2020.0,2,,,Debt - PPP,,,1.42,,,'{}','{}','{}','{}','{}','{}'
"100774-99T","223004-26",Northwood Health Systems,"Wheeling, WV",Wheeling,WV,'{}',2005-01-01,2005.0,1,,,Debt - General,,,,,,'{}','{}','{}','{}','{}','{}'
"150789-88T","348788-71",Northwood Industrial Machinery,"Louisville, KY",Louisville,KY,'{}',2020-04-04,2020.0,1,,,Debt - PPP,,,1.17,,,'{}','{}','{}','{}','{}','{}'
"148957-84T","230918-50",Northwood Industries,"Perrysburg, OH",Perrysburg,OH,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"164244-61T","129971-44",Northwood Realty Services,"Wexford, PA",Wexford,PA,'{}',2018-06-15,2018.0,1,,,Debt - General,,,,,,'{}','{}','{}','{}','{}','{}'
"150039-91T","246475-54",Northwoods Consulting Partners,"Dublin, OH",Dublin,OH,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,3.38,,,'{}','{}','{}','{}','{}','{}'
"162919-27T","456790-33",Northwoods Dentistry,"Rice Lake, WI",RiceLake,WI,'{}',2018-09-25,2018.0,1,,,Debt - General,,,0.35,,,'{}','{}','{}','{}','{}','{}'
"148608-73T","360914-50",Northwoods Lumber Company,"Blackduck, MN",Blackduck,MN,'{}',2020-04-05,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"147682-99T","376632-19",Northworks Architects and Planners,"Chicago, IL",Chicago,IL,'{}',2020-04-04,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"127816-21T","320322-79",Northworks Automation,"Houston, TX",Houston,TX,"'{""3D Printing""}'",2019-05-12,2019.0,1,,,Angel (individual),,,0.24,,,'{}','{}','{}','{}','{}','{}'
"103538-80T","157220-65",NorthWrite,"Minneapolis, MN",Minneapolis,MN,"'{""CleanTech"",""SaaS"",""TMT""}'",2013-11-18,2013.0,1,,,Grant,,,0.29,,,"'{""102635-83""}'","'{""NYSERDA""}'","'{""102635-83-None""}'",'{}','{}','{}'
"47204-29T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2009-10-13,2009.0,2,,,Angel (individual),,,0.01,,,'{}','{}','{}','{}','{}','{}'
"47204-38T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2011-11-16,2011.0,3,,,Angel (individual),,,0.02,,,'{}','{}','{}','{}','{}','{}'
"47204-56T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2012-04-01,2012.0,4,,,Accelerator/Incubator,,,,,,"'{""110337-76""}'","'{""UW CoMotion""}'","'{""110337-76-None""}'",'{}','{}','{}'
"47204-83T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2014-03-25,2014.0,8,,,Angel (individual),,,1.24,,,'{}','{}','{}','{}','{}','{}'
"47205-01T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2014-01-01,2014.0,7,,,Grant,,,1.81,,,"'{""52158-25""}'","'{""U.S. Department of Health and Human Services""}'","'{""52158-25-None""}'",'{}','{}','{}'
"47205-10T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2014-07-02,2014.0,9,,,Angel (individual),,,1.0,,,'{}','{}','{}','{}','{}','{}'
"47205-46T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2015-03-13,2015.0,10,,,Angel (individual),,,0.41,,,'{}','{}','{}','{}','{}','{}'
"72361-36T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2017-07-17,2017.0,11,,,Later Stage VC,,,0.95,,,"'{""11179-81"",""97631-29"",""62349-85""}'","'{""Emerging Technology Partners"",""SeaChange Fund"",""Vertical Venture Partners""}'","'{""11179-81-None"",""97631-29-Susan Preston"",""62349-85-Paul Conley""}'","'{,""Susan Preston"",""Paul Conley""}'",'{}','{}'
"96201-82T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2017-08-18,2017.0,12,,,Grant,,,0.69,,,"'{""52499-80""}'","'{""National Institutes of Health""}'","'{""52499-80-None""}'",'{}','{}','{}'
"111935-17T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2013-01-01,2013.0,6,,,Grant,,,0.3,,,"'{""52158-25""}'","'{""U.S. Department of Health and Human Services""}'","'{""52158-25-None""}'",'{}','{}','{}'
"155225-44T","232853-05",Norwalk Compressor,"Stratford, CT",Stratford,CT,"'{""Manufacturing"",""Oil & Gas""}'",2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"111935-26T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2019-01-01,2019.0,13,,,Grant,,,4.6,,,"'{""52499-80"",""52158-25""}'","'{""National Institutes of Health"",""U.S. Department of Health and Human Services""}'","'{""52499-80-None"",""52158-25-None""}'","'{,}'",'{}','{}'
"167940-91T","62139-97",Nortis,"Woodinville, WA",Woodinville,WA,'{}',2012-10-09,2012.0,5,,,Grant,,,0.1,,,"'{""11551-42""}'","'{""Bill & Melinda Gates Foundation""}'","'{""11551-42-None""}'",'{}','{}','{}'
