"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"56316-34T","10819-54","CDK Global (NAS: CDK)","Hoffman Estates, IL","HoffmanEstates","IL","{TMT}","2014-10-14",2014,2,,,"Debt - General",,,750,,,"{}","{}","{}","{}","{}","{}"
"53163-46T","10819-54","CDK Global (NAS: CDK)","Hoffman Estates, IL","HoffmanEstates","IL","{TMT}","2014-09-22",2014,1,,,"IPO",,,,,,"{}","{}","{}","{}","{}","{}"
"130855-33T","166164-31","CDL Focus","Las Vegas, NV","LasVegas","NV","{}","2019-10-04",2019,2,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"75590-56T","166164-31","CDL Focus","Las Vegas, NV","LasVegas","NV","{}","2015-09-01",2015,1,,,"Accelerator/Incubator",,,0.01,,,"{99287-47}","{""The Mill Accelerator""}","{99287-47-None}","{NULL}","{}","{}"
"145828-63T","316984-33","cdl nuclear technologies","Wexford, PA","Wexford","PA","{}","2020-04-14",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"54692-65T","98120-53","CDL Warrior","Pittsburgh, PA","Pittsburgh","PA","{Mobile}","2015-06-04",2015,4,,,"Accelerator/Incubator",,,0.12,,,"{50933-44}","{Techstars}","{""50933-44-Ted Serbinski""}","{""Ted Serbinski""}","{}","{}"
"60620-05T","98120-53","CDL Warrior","Pittsburgh, PA","Pittsburgh","PA","{Mobile}","2016-03-15",2016,5,,,"Convertible Debt",,,0.08,,,"{11219-05}","{""Innovation Works""}","{""11219-05-David Lishego""}","{""David Lishego""}","{}","{}"
"87312-25T","98120-53","CDL Warrior","Pittsburgh, PA","Pittsburgh","PA","{Mobile}","2015-01-01",2015,3,,,"Early Stage VC",,,,,,"{55261-00}","{""Right Side Capital Management""}","{55261-00-None}","{NULL}","{}","{}"
"112872-79T","98120-53","CDL Warrior","Pittsburgh, PA","Pittsburgh","PA","{Mobile}",,,6,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"46892-08T","98120-53","CDL Warrior","Pittsburgh, PA","Pittsburgh","PA","{Mobile}","2014-07-10",2014,2,,,"Seed Round",,,,,,"{11219-05}","{""Innovation Works""}","{""11219-05-David Lishego""}","{""David Lishego""}","{}","{}"
"34272-82T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}","2014-03-04",2014,3,,,"PE Growth/Expansion",,,,,,"{11148-85,60063-58}","{""Chartwell Investments Entrepreneur & Founder Capital"",""Orix Private Equity Solutions""}","{""11148-85-Michael Shein"",""60063-58-Jeffrey Sangalis""}","{""Michael Shein"",""Jeffrey Sangalis""}","{}","{}"
"48027-97T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}",,,6,,,"PE Growth/Expansion",,,,,,"{11148-85,59923-45}","{""Chartwell Investments Entrepreneur & Founder Capital"",""OFS Capital Management (NAS: OCCI)""}","{""11148-85-Deepak Sethi"",59923-45-None}","{""Deepak Sethi"",NULL}","{}","{}"
"48772-09T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}","2010-12-31",2010,1,,,"PE Growth/Expansion",,,10.15,,,"{10237-24}","{""MCG Capital""}","{10237-24-None}","{NULL}","{}","{}"
"104820-40T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}","2015-08-01",2015,5,,,"Debt Refinancing",,,,,,"{}","{}","{}","{}","{}","{}"
"129535-12T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}",,,7,,,"Secondary Transaction - Private",,,,,,"{}","{}","{}","{}","{}","{}"
"34013-71T","51594-31","CDLP","Carrollton, TX","Carrollton","TX","{SaaS,TMT}","2014-05-19",2014,4,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"182586-88T","268410-88","CDM Fitness Holdings","Franklin, MA","Franklin","MA","{}","2020-04-07",2020,2,,,"Debt - PPP",,,2.25,,,"{}","{}","{}","{}","{}","{}"
"128671-30T","384719-05","CDM Insights","Walnut, CA","Walnut","CA","{}","2019-12-16",2019,1,,,"Angel (individual)",,,0.15,,,"{}","{}","{}","{}","{}","{}"
"152031-34T","237443-95","CDM Media","Chicago, IL","Chicago","IL","{}","2020-04-05",2020,1,,,"Debt - PPP",,,1.21,,,"{}","{}","{}","{}","{}","{}"
"97913-98T","103954-96","CDM Smith","Boston, MA","Boston","MA","{Industrials}",,,1,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"154360-90T","110380-15","CDM Tool & Manufacturing","Hartford, WI","Hartford","WI","{Manufacturing}","2020-04-05",2020,2,,,"Debt - PPP",,,0.75,,,"{}","{}","{}","{}","{}","{}"
"153046-18T","288419-68","CDMA","New York, NY","NewYork","NY","{}","2020-05-01",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"149785-66T","237286-09","Cdmcmachine","Cleveland, OH","Cleveland","OH","{}","2020-05-03",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147003-94T","366895-18","Cdn Logistics","Elmhurst, IL","Elmhurst","IL","{}","2020-04-05",2020,1,,,"Debt - PPP",,,1.03,,,"{}","{}","{}","{}","{}","{}"
"145408-33T","253845-28","Cdn Systems","Leander, TX","Leander","TX","{}","2020-04-28",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"25600-87T","12030-40","CDNOW (NAS: CDNW)","Fort Washington, PA","FortWashington","PA","{AudioTech,TMT}","1998-02-10",1998,2,,,"IPO",,248.72,65.6,,,"{}","{}","{}","{}","{}","{}"
"25602-49T","12030-40","CDNOW (NAS: CDNW)","Fort Washington, PA","FortWashington","PA","{AudioTech,TMT}","2000-03-14",2000,5,,,"Later Stage VC",,,51,,,"{10382-32}","{""Allen & Company""}","{10382-32-None}","{NULL}","{}","{}"
"25602-76T","12030-40","CDNOW (NAS: CDNW)","Fort Washington, PA","FortWashington","PA","{AudioTech,TMT}","2000-05-05",2000,6,,,"Later Stage VC",,,52.8,,,"{52272-28}","{""Spring Lake Equity Partners""}","{52272-28-None}","{NULL}","{}","{}"
"25600-33T","12030-40","CDNOW (NAS: CDNW)","Fort Washington, PA","FortWashington","PA","{AudioTech,TMT}","1997-08-14",1997,1,,,"Early Stage VC",,,10,,,"{10022-14,42247-63}","{""Grotech Ventures"",""Keystone Venture Capital""}","{10022-14-None,42247-63-None}","{NULL,NULL}","{}","{}"
"152030-98T","237384-19","Cdp Diamond Products","Livonia, MI","Livonia","MI","{}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"143839-27T","137529-37","Cdp Engineers","Lexington, KY","Lexington","KY","{TMT}","2020-04-27",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"149451-31T","346392-10","CDPA","Athens, AL","Athens","AL","{}","2020-04-07",2020,1,,,"Debt - PPP",,,0.63,,,"{}","{}","{}","{}","{}","{}"
"152540-11T","237459-79","Cdpfastener","Brockton, MA","Brockton","MA","{}","2020-04-07",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"145739-62T","253855-90","Cdr Global","Oklahoma City, OK","OklahomaCity","OK","{}","2020-04-15",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"141338-62T","355445-20","Cdr Studio, Architects","New York, NY","NewYork","NY","{}","2020-05-01",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"58836-07T","112439-35","CDRH Parent","Jacksonville, FL","Jacksonville","FL","{}","2015-02-11",2015,2,,,"Debt - General",,,175,,,"{}","{}","{}","{}","{}","{}"
"105298-39T","112439-35","CDRH Parent","Jacksonville, FL","Jacksonville","FL","{}","2015-07-30",2015,3,,,"Debt - General",,,1,,,"{}","{}","{}","{}","{}","{}"
"49313-62T","112439-35","CDRH Parent","Jacksonville, FL","Jacksonville","FL","{}","2014-08-06",2014,1,,,"Debt - General",,,620,,,"{}","{}","{}","{}","{}","{}"
"54547-30T","65261-71","CDRH Topco","New York, NY","NewYork","NY","{}","2014-07-21",2014,1,,,"PE Growth/Expansion",,,5.99,,,"{10040-05}","{""Clayton, Dubilier & Rice""}","{""10040-05-Theresa Gore""}","{""Theresa Gore""}","{}","{}"
"154517-77T","139313-80","CDS Analytical","Oxford, PA","Oxford","PA","{Industrials}","2020-05-06",2020,3,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"142079-77T","356206-51","Cds Engineering Corporation","Loveland, CO","Loveland","CO","{}","2020-04-12",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"161681-14T","455640-31","CDS Enterprises","McKinney, TX","McKinney","TX","{}","2019-11-05",2019,1,,,"Debt - General",,,0.52,,,"{}","{}","{}","{}","{}","{}"
"143644-51T","143763-67","Cds Framing Inc.","Phoenix, AZ","Phoenix","AZ","{Industrials}","2020-04-07",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"182538-91T","456115-87","CDS Insurance Services","Glendora, CA","Glendora","CA","{}","2020-05-01",2020,2,,,"Debt - PPP",,,0.57,,,"{}","{}","{}","{}","{}","{}"
"162186-31T","456115-87","CDS Insurance Services","Glendora, CA","Glendora","CA","{}","2013-03-20",2013,1,,,"Debt - General",,,3.05,,,"{}","{}","{}","{}","{}","{}"
"159130-81T","452928-79","CDS Office Technologies","Springfield, IL","Springfield","IL","{}","2012-05-24",2012,1,,,"Debt - General",,,1.68,,,"{}","{}","{}","{}","{}","{}"
"143664-67T","135732-43","Cds Outsourcing Inc.","Raleigh, NC","Raleigh","NC","{Industrials}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"159697-99T","444581-56","CDS Visual","San Jose, CA","SanJose","CA","{""Augmented Reality""}","2020-04-11",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"150754-33T","237264-58","CDT Resources","Ramsey, NJ","Ramsey","NJ","{}","2020-04-28",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147731-05T","371003-68","Cdt Solutions","Westfield, IN","Westfield","IN","{}","2020-04-11",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147884-23T","237374-56","Cdtschool","West Babylon, NY","WestBabylon","NY","{}","2020-05-01",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"145001-08T","253564-75","Cdvcmc","Cordova, AK","Cordova","AK","{}","2020-04-14",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"29061-64T","10374-67","CDW (NAS: CDW)","Vernon Hills, IL","VernonHills","IL","{TMT}","2010-12-17",2010,5,,,"Debt - General",,,500,,,"{}","{}","{}","{}","{}","{}"
"29061-73T","10374-67","CDW (NAS: CDW)","Vernon Hills, IL","VernonHills","IL","{TMT}","2011-05-20",2011,6,,,"Debt - General",,,450,,,"{}","{}","{}","{}","{}","{}"
"35297-65T","10374-67","CDW (NAS: CDW)","Vernon Hills, IL","VernonHills","IL","{TMT}","2014-06-06",2014,10,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"49301-02T","10374-67","CDW (NAS: CDW)","Vernon Hills, IL","VernonHills","IL","{TMT}","2010-06-30",2010,4,,,"Debt - General",,,5.22,,,"{}","{}","{}","{}","{}","{}"
"55365-04T","10722-43","Ellucian","Reston, VA","Reston","VA","{EdTech,""HR Tech"",SaaS,TMT}","2015-12-31",2015,10,,,"Buyout/LBO",,3500,3500,100,2,"{10059-58,10051-21}","{""Leonard Green & Partners"",""TPG (NAS: TPG)""}","{""10059-58-John Danhakl"",10051-21-None}","{""John Danhakl"",NULL}","{12998-26F}","{""Green Equity Investors VI""}"
"174310-84T","10722-43","Ellucian","Reston, VA","Reston","VA","{EdTech,""HR Tech"",SaaS,TMT}","2021-09-15",2021,12,,,"Buyout/LBO",,,,100,2,"{10014-49,10096-12}","{""Blackstone (NYS: BX)"",""Vista Equity Partners""}","{""10014-49-Eli Nagler"",""10096-12-James Hickey""}","{""Eli Nagler"",""James Hickey""}","{}","{}"
"10414-54T","10722-43","Ellucian","Reston, VA","Reston","VA","{EdTech,""HR Tech"",SaaS,TMT}","2005-04-08",2005,2,,,"Buyout/LBO",,265,265,100,4,"{11206-72,10071-01,10052-11,10077-85}","{""HarbourVest Partners"",""JP Morgan Asset Management"",""Thoma Bravo"",""Trident Capital""}","{11206-72-None,10071-01-None,""10052-11-Orlando Bravo"",10077-85-None}","{NULL,NULL,""Orlando Bravo"",NULL}","{11489-32F,12897-55F,10954-18F,10913-68F}","{""HarbourVest International Private Equity Partners V Partnership"",""JP Morgan Chase 1999/2000 Pool Participation Fund"",""Thoma Cressey Fund VII"",""Trident Capital Fund VI""}"
"98499-16T","222889-69","Ellum Net","Deep Ellum, TX","DeepEllum","TX","{TMT}","2017-08-14",2017,1,,,"Merger/Acquisition",,,,100,1,"{222931-90}","{""Vergent Communications""}","{""222931-90-Will Gibson""}","{""Will Gibson""}","{}","{}"
"106281-82T","228950-47","Ellumen (VA IT Support Services business)","US","Unknown","US","{TMT}","2018-05-22",2018,1,,,"Merger/Acquisition",,,,100,1,"{228951-37}","{""American Communications Solutions""}","{""228951-37-John Schleifer""}","{""John Schleifer""}","{}","{}"
"180051-04T","481263-49","ElluminAI Labs","Hartford, CT","Hartford","CT","{""Artificial Intelligence & Machine Learning""}","2021-09-13",2021,1,,,"Merger/Acquisition",,,,100,1,"{446214-79}","{""Aquiline Drones""}","{""446214-79-Barry Alexander""}","{""Barry Alexander""}","{}","{}"
"179074-54T","10104-94","Ellwood Associates","Chicago, IL","Chicago","IL","{}","2021-10-13",2021,1,,,"Buyout/LBO",,,,100,2,"{61462-54,10035-37}","{""CAPTRUST Financial Advisors"",GTCR}","{""61462-54-Rick Shoff"",""10035-37-Collin Roche""}","{""Rick Shoff"",""Collin Roche""}","{15846-31F}","{""GTCR Fund XII""}"
"72436-15T","123409-09","Ellwood Greens Utility","Genoa, IL","Genoa","IL","{Industrials,Infrastructure}","2010-04-19",2010,1,,,"Merger/Acquisition",,,,100,1,"{41201-11}","{""Essential Utilities (NYS: WTRG)""}","{""41201-11-Nicholas Debenedictis""}","{""Nicholas Debenedictis""}","{}","{}"
"87847-75T","147216-70","Ellwood Rose Machine","Houston, TX","Houston","TX","{Industrials,Manufacturing}","2012-11-30",2012,1,,,"Merger/Acquisition",,,,100,1,"{14339-17}","{""Ellwood Group""}","{14339-17-None}","{NULL}","{}","{}"
"35772-76T","63789-31","Elly Preston Jewelry and Design","Nashville, TN","Nashville","TN","{}","2014-06-09",2014,1,,,"Merger/Acquisition",,,,100,1,"{65051-11}","{""Mad Style""}","{""65051-11-Douglas Stein""}","{""Douglas Stein""}","{}","{}"
"93939-76T","64013-77","Elm City Food Cooperative","New Haven, CT","NewHaven","CT","{}","2014-11-19",2014,3,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"40235-59T","100270-90","Elm City Solar Facility","Elm City, NC","ElmCity","NC","{CleanTech,Industrials,Infrastructure,TMT}","2014-09-23",2014,1,,,"Corporate Asset Purchase",,,,100,1,"{11509-57}","{""Duke Energy (NYS: DUK)""}","{11509-57-None}","{NULL}","{}","{}"
"44620-48T","107236-99","Elm Exchange","Rockville, MD","Rockville","MD","{}","2014-08-11",2014,1,,,"Merger/Acquisition",,,,100,1,"{64683-73}","{Coverys}","{""64683-73-Gregg Hanson""}","{""Gregg Hanson""}","{}","{}"
"138488-95T","225668-17","Elm Grove Apartments","Aurora, CO","Aurora","CO","{}",,,2,,,"Corporate Asset Purchase",,,,100,,"{}","{}","{}","{}","{}","{}"
"102064-24T","225668-17","Elm Grove Apartments","Aurora, CO","Aurora","CO","{}","2015-06-02",2015,1,,,"Buyout/LBO",,3.4,3.4,100,1,"{167723-47}","{""Vukota Capital Management""}","{167723-47-None}","{NULL}","{}","{}"
"185589-10T","62755-57","ELM Learning","Saint Claire Shores, MI","SaintClaireShores","MI","{EdTech,TMT}",,,2,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"35767-72T","62755-57","ELM Learning","Saint Claire Shores, MI","SaintClaireShores","MI","{EdTech,TMT}","2013-05-06",2013,1,,,"Buyout/LBO",,,,100,1,"{65044-72}","{Capas}","{""65044-72-Andrew Fayad""}","{""Andrew Fayad""}","{}","{}"
"13511-35T","12086-29","Elm Packaging","Fullerton, CA","Fullerton","CA","{Manufacturing}","2002-07-22",2002,2,,,"Merger/Acquisition",,16.4,16.4,100,1,"{12042-64}","{Tekni-Plex}","{12042-64-None}","{NULL}","{}","{}"
"13511-26T","12086-29","Elm Packaging","Fullerton, CA","Fullerton","CA","{Manufacturing}","1998-01-01",1998,1,,,"Buyout/LBO",,,,100,1,"{10093-60}","{""CHS Capital""}","{10093-60-None}","{NULL}","{10955-98F}","{""CHS Fund III""}"
"105884-92T","228726-19","Elm Ridge Exploration (San Juan Basin upstreamand midstream oil and gas assets)","San Juan Basin, US","SanJuanBasin","US","{""Oil & Gas""}","2017-04-28",2017,1,,,"Corporate Asset Purchase",,,,100,,"{}","{}","{}","{}","{}","{}"
"43984-36T","100563-13","Elm Street Publishing Services","Hinsdale, IL","Hinsdale","IL","{Industrials}","2007-10-08",2007,1,,,"Buyout/LBO",,2,2,100,2,"{54268-03,62316-82}","{""Baring Private Equity Partners India"",""Integra software Services""}","{54268-03-None,""62316-82-Sriram Subramanya""}","{NULL,""Sriram Subramanya""}","{11022-22F}","{""Baring India Private Equity Fund II""}"
"176297-32T","463646-89","Elm Technologies","Fort Lauderdale, FL","FortLauderdale","FL","{}","2010-12-02",2010,2,,,"Merger/Acquisition",,,,100,1,"{59450-23}","{""Perla Group International (PINX: PERL)""}","{""59450-23-Charles Alberto""}","{""Charles Alberto""}","{}","{}"
"164994-22T","291074-59","Elm Tree System","Oklahoma City, OK","OklahomaCity","OK","{}","2020-10-20",2020,1,,,"Merger/Acquisition",,,,100,1,"{164232-01}","{""Vela Software""}","{164232-01-None}","{NULL}","{}","{}"
"35675-47T","64544-68","Elma Bustronic","Fremont, CA","Fremont","CA","{Industrials,Manufacturing}","2014-07-01",2014,1,,,"Merger/Acquisition",,,,100,1,"{64952-20}","{""Elma Electronic (SWX: ELMN)""}","{""64952-20-Shan Morgan""}","{""Shan Morgan""}","{}","{}"
"76090-69T","166585-24","ELMC Group","New York, NY","NewYork","NY","{}","2016-09-22",2016,1,,,"Buyout/LBO",,,,100,1,"{10342-09}","{""J.C. Flowers & Co.""}","{""10342-09-Eric Rahe""}","{""Eric Rahe""}","{15381-01F}","{""J.C. Flowers IV""}"
"11969-83T","14620-96","Elmco","Huntsville, AL","Huntsville","AL","{Industrials}","2003-12-11",2003,1,,,"Buyout/LBO",,,,100,3,"{10332-01,11202-67,13429-00}","{""Mesirow Financial"",""The Edgewater Funds"",""Westar Aerospace & Defense Group""}","{10332-01-None,""11202-67-Gregory Jones"",""13429-00-Robert Topping""}","{NULL,""Gregory Jones"",""Robert Topping""}","{11131-93F}","{""Edgewater Growth Capital Partners I""}"
"117616-06T","266234-41","ELMCO Engineering","Indianapolis, IN","Indianapolis","IN","{Manufacturing}","2019-03-18",2019,1,,,"Buyout/LBO",,,,100,3,"{10465-48,11221-39,11293-93}","{""FEMCO Machine"",""Ironwood Capital"",""Saugatuck Capital""}","{""10465-48-Daniel Rondeau"",11221-39-None,11293-93-None}","{""Daniel Rondeau"",NULL,NULL}","{11160-64F,11569-24F}","{""Ironwood Mezzanine Fund II"",""Saugatuck Capital V""}"
"96641-65T","221929-30","Elmco Tool Company","Bristol, RI","Bristol","RI","{}","2017-09-26",2017,1,,,"Merger/Acquisition",,,,100,1,"{13399-48}","{""Mearthane Products""}","{""13399-48-Pete Kaczmarek""}","{""Pete Kaczmarek""}","{}","{}"
"44917-57T","107541-46","Elmcroft Senior Living","Louisville, KY","Louisville","KY","{}","2014-12-22",2014,1,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"16212-88T","40652-56","Elmer's Products","Westerville, OH","Westerville","OH","{Manufacturing}","2003-11-28",2003,2,,,"Buyout/LBO",,,,100,1,"{10059-04}","{Berwind}","{10059-04-None}","{NULL}","{}","{}"
"58373-38T","40652-56","Elmer's Products","Westerville, OH","Westerville","OH","{Manufacturing}","2015-10-22",2015,3,,,"Merger/Acquisition",,571.4,57.4,100,1,"{10303-57}","{""Newell Brands (NAS: NWL)""}","{""10303-57-Michael Polk""}","{""Michael Polk""}","{}","{}"
"16212-70T","40652-56","Elmer's Products","Westerville, OH","Westerville","OH","{Manufacturing}","1995-03-01",1995,1,,,"Buyout/LBO",,2000,2000,100,1,"{10066-15}","{""Kohlberg Kravis Roberts (NYS: KKR)""}","{10066-15-None}","{NULL}","{12531-34F}","{""KKR 1993 Fund""}"
"179160-49T","472083-85","eLogHomes","Battleboro, NC","Battleboro","NC","{}",,,1,,,"Buyout/LBO",,,,100,1,"{50741-29}","{""Salt Creek Capital""}","{50741-29-None}","{NULL}","{19253-80F}","{""Salt Creek Capital Fund II""}"
"151221-52T","405194-68","Brown Dermatology","Providence, RI","Providence","RI","{}","2020-04-09",2020,1,,,"Debt - PPP",,,1.3,,,"{}","{}","{}","{}","{}","{}"
"16095-07T","13128-49","Elmet Technologies","Lewiston, ME","Lewiston","ME","{Industrials,Manufacturing}","2003-12-01",2003,1,,,"Buyout/LBO",,13.5,13.5,100,4,"{11260-99,11251-72,11257-57,11185-03}","{""Argosy Private Equity"",""New England Partners"",""North Atlantic Capital"",""Seacoast Capital""}","{11260-99-None,11251-72-None,11257-57-None,11185-03-None}","{NULL,NULL,NULL,NULL}","{11215-63F,11202-22F,11210-59F,11107-54F}","{""Argosy Investment Partners II"",""New England Partners Capital"",""North Atlantic Venture Fund III"",""Seacoast Capital Partners II""}"
"47373-13T","13128-49","Elmet Technologies","Lewiston, ME","Lewiston","ME","{Industrials,Manufacturing}","2015-01-27",2015,6,,,"Buyout/LBO",,,,100,1,"{109610-83}","{""Anania & Associates Investment Company""}","{""109610-83-Peter Anania""}","{""Peter Anania""}","{}","{}"
"11621-89T","13128-49","Elmet Technologies","Lewiston, ME","Lewiston","ME","{Industrials,Manufacturing}","2008-07-14",2008,5,,,"Buyout/LBO",,,,100,2,"{10171-45,42322-06}","{""Ampersand Capital Partners"",""Liberty Lane Partners""}","{""10171-45-Todd Rainville"",42322-06-None}","{""Todd Rainville"",NULL}","{12600-19F}","{""Ampersand 2006""}"
"119799-82T","268155-46","Elmhurst Financial Services","Brentwood, TN","Brentwood","TN","{""Mobile Commerce"",""Oil & Gas""}","2019-06-18",2019,1,,,"Buyout/LBO",,,,100,2,"{234960-85,10160-74}","{""Celero Commerce"",""LLR Partners""}","{""234960-85-Kevin Jones"",""10160-74-Ryan Goldenberg""}","{""Kevin Jones"",""Ryan Goldenberg""}","{15809-77F}","{""LLR Equity Partners V""}"
"35159-95T","62516-89","Elmhurst Memorial Healthcare","Elmhurst, IL","Elmhurst","IL","{}","2013-07-01",2013,1,,,"Merger/Acquisition",,,,100,1,"{64408-06}","{""Edward Hospital & Health Services""}","{""64408-06-Pam Davis""}","{""Pam Davis""}","{}","{}"
"75005-02T","126154-45","Elmo Greer & Sons","London, KY","London","KY","{Industrials}","2010-04-20",2010,1,,,"Buyout/LBO",,,,100,3,"{10014-49,11297-80,42117-67}","{""Blackstone (NYS: BX)"",""Silverhawk Capital Partners"",""Summit Materials (NYS: SUM)""}","{""10014-49-Neil Simpkins"",""11297-80-Ted Gardner"",42117-67-None}","{""Neil Simpkins"",""Ted Gardner"",NULL}","{12584-44F,12569-05F}","{""Blackstone Capital Partners V Coinvestment"",""Silverhawk Capital Partners II""}"
